text,text_length,sentiment_polarity,emotion_intensity,positive_ratio,negative_ratio,valence,energy,danceability,tempo,loudness,acousticness,instrumentalness,speechiness,liveness,emotion_label
"需要阳光宝贝
我的向日葵
只在阳光下灿烂
善于激情中优美
我说阳光会不见
你说你不后悔
阳光像往常一样消失
你像我想像般中憔悴
我错了
希望月亮带给你安慰
你说你
要的不是这种光辉  我错了
希望月亮带给你安慰
需要阳光的宝贝啊
别气我不懂
别向我示威
无论我多想是个太阳
却只是另一株向日葵 阳光下的宝贝 格外耀眼 阳光下的笑脸 略显疲惫",170,0.14283015631754228,0.22447084376976803,0.08192722474239868,-0.06205457984210737,0.808,0.88,0.61,122.949,-5.721,0.00925,1.8e-05,0.0755,0.104,happy
"我不喜欢你女朋友
你需要一个新的
我可能会是你的女朋友
我知道你喜欢我
不是一个秘密
我要当你的女朋友’       ’
’
’           ’      ’
’
’ ’
’  ’
我不喜欢你女朋友
你需要一个新的
我可能会是你的女朋友
我知道你喜欢我
不是一个秘密
我要当你的女朋友
’
’
’
我不喜欢你女朋友
你需要一个新的
我可能会是你的女朋友
我知道你喜欢我
不是一个秘密
我要当你的女朋友   ’
‘   ‘
’    ’
’           ’
‘   ‘
’    ’
’
我不喜欢你女朋友
你需要一个新的
我可能会是你的女朋友
我知道你喜欢我
不是一个秘密
我要当你的女朋友
我不喜欢你女朋友
你需要一个新的
我可能会是你的女朋友
我知道你喜欢我
不是一个秘密
我要当你的女朋友",354,0.11687217065262032,0.10933954640686641,0.19375043983697837,0.05270178186216055,0.955,0.891,0.784,127.269,-12.602,0.0413,0.0147,0.0737,0.244,happy
"每段充满天真的幻想
陪伴我们快乐成长
传奇城堡的魔杖怎么会飞在天上
数着星星一直等待到天亮
噢 哟罗哟喽 喂噢
哟罗哟罗 嘿
幻想就是那快乐的魔法棒
听那音符在欢唱 看那烟花在绽放
有神奇的智慧星 不停的闪亮
噢 嘀哩哩 嘀哩哩 唰啦啦
嘀 嘀哩 唰啦啦
快乐是能量就像七彩阳光
每天陪伴在你身旁
嘀 嘀哩 唰啦啦
嘀 嘀哩 唰啦啦
快乐是能量 就像七彩阳光
每天和你一起分享
噢 哟罗哟喽 喂噢
哟罗哟罗 嘿
幻想就是那快乐的魔法棒
听那音符在欢唱 看那烟花在绽放
还有神奇的智慧星 不停的闪亮
噢 嘀哩哩 嘀哩哩 唰啦啦
嘀 嘀哩 唰啦啦
快乐是能量就像七彩阳光
每天陪伴在你身旁
嘀 嘀哩 唰啦啦
嘀 嘀哩 唰啦啦
快乐是能量 就像七彩阳光
每天和你一起分享
嘀 嘀哩 唰啦啦
嘀 嘀哩 唰啦啦
快乐是能量 就像七彩阳光
每天陪伴在你身旁
嘀 嘀哩 唰啦啦
嘀 嘀哩 唰啦啦
快乐是能量 就像七彩阳光
每天和你一起分享",412,0.18160462095004282,0.2024923049215349,0.16590633327740215,0.039291025350453965,0.609,0.654,0.611,105.922,-4.823,0.372,0.00432,0.139,0.0926,happy
"咬我一口 亲我一口
亲我一口 咬我一口是你紧紧抱着腿让我走
留住嘴让我笑
是你蒙上了眼睛让我看
也堵住耳朵让我听
绝望的时候
你给我希望
黑暗的时候
你给我阳光
孤独的时候
你给我力量
幸福时
你让我悲伤咬我一口 亲我一口
亲我一口 咬我一口咬我一口 亲我一口
亲我一口 咬我一口",140,0.0330389932248371,0.2640375136840628,0.041712905275524056,0.17236386059822267,0.714,0.714,0.817,94.001,-7.501,0.184,0.000132,0.141,0.042,happy
"走在寒冷下雪的夜空
卖着火柴温饱我的梦
一步步冰冻
一步步寂寞
人情寒冷冰冻我的手
一包火柴燃烧我的心
寒冷夜里挡不住前行
风刺我的脸
雪割我的口
拖着脚步还能走多久
有谁来买我的火柴
有谁将一根根希望全部点燃
有谁来买我的孤单
有谁来实现我想家的呼唤
每次点燃火柴微微光芒
看到希望看到梦想
看见天上的妈妈说话
她说你要勇敢你要坚强
不要害怕不要慌张
让你从此不必再流浪
每次点燃火柴微微光芒
看到希望看到梦想
看见天上的妈妈的说话
她说你要勇敢你要坚强
不要害怕不要慌张
让你从此不必再流浪
妈妈牵着你的手回家
睡在温暖花开的天堂",267,0.06494169988842237,0.1720986017477115,0.04530611901156327,-0.03784931356608804,0.841,0.803,0.783,119.988,-4.77,0.0445,9.9e-06,0.0983,0.065,happy
"如果有一天
阳光不见了
世界会变冷
什么也看不到如果有一天
小雨不下了
水儿不再流
花儿也凋谢了因为我们心中
藏着有一份爱
所以阳光和小雨
会与我们同在爱就是阳光
爱就是小雨
阳光和小雨
离不开我和你因为我们心中
藏着有一份爱
所以阳光和小雨
会与我们同在爱就是阳光
爱就是小雨
阳光和小雨
离不开我和你",152,0.1744535929004144,0.14816026745947822,0.16514704682490775,0.004443970897418335,0.693,0.629,0.781,111.975,-6.152,0.229,0.000536,0.0647,0.0881,happy
"爱就是个奇迹
让我们在这里
如今夜般温暖 能完美这一刻
炽热的心愿谁在笑谁在奔跑
用生命成就永远
再没什么能阻拦
圣火点燃希望和灵感 为梦想的光芒
爱给我们力量
为和平而飞翔
每一次感动
都为热烈而绽放
为梦想的光芒
为今天来分享
为信念而歌唱
每一次感动
就是永恒的绽放梦想的光芒   2梦想的光芒",150,0.1901973210682195,0.26909943324227253,0.26496081627110507,0.025698269905738653,0.742,0.763,0.72,101.965,-4.068,0.406,0.0,0.0523,0.18,happy
"我不喜欢你女朋友
你需要一个新的
我可能会是你的女朋友
我知道你喜欢我
不是一个秘密
我要当你的女朋友’       ’
’
’           ’      ’
’
’ ’
’  ’
我不喜欢你女朋友
你需要一个新的
我可能会是你的女朋友
我知道你喜欢我
不是一个秘密
我要当你的女朋友
’
’
’
我不喜欢你女朋友
你需要一个新的
我可能会是你的女朋友
我知道你喜欢我
不是一个秘密
我要当你的女朋友   ’
‘   ‘
’    ’
’           ’
‘   ‘
’    ’
’
我不喜欢你女朋友
你需要一个新的
我可能会是你的女朋友
我知道你喜欢我
不是一个秘密
我要当你的女朋友
我不喜欢你女朋友
你需要一个新的
我可能会是你的女朋友
我知道你喜欢我
不是一个秘密
我要当你的女朋友",354,0.06702871272156213,0.17153338258392128,0.18064659676535602,0.033776107624799385,0.783,0.84,0.484,139.952,-5.509,0.104,0.0,0.0315,0.114,happy
"枯れ堕ちていた花が芽吹いて
幻想ゆめの季节が色を増す
手招きをする眩しい影は
光と闇のどちらへ诱うの渇いた心はきっと
涙を探して迷う
どこまで歩くの 茨の坂道を幻の绊を この指に结んで
选び取った痛みだけが未来
绝望の欠片がそれでも光るなら
この场所で誓うよ
幻想ゆめの果てまででも 君と真っ白い花 闇に咲くなら
揺れる姿も隠れてしまうの过ち数えてそっと
影踏み歩いて嗤う
壊れた心に 悲しみのないように抱き寄せる记忆の 明日よ消えないで
届かずに消えた言叶は祈り
希望の彼方からそれでも歌うなら
きっとまた出会える
始まりに伫む 君と飞べない鸟たちは愿った この空が消え去るように
君はあの星に愿った この空が続くように
手招きする影 答えを教えてはくれないだろう
たった一つだけ在るのは 頼りのない意志こころだったその手に触れたなら 溢れ出す爱でも
せめて今は忘れさせて
いつか幻の绊を この指に结んで
选び取った痛みだけが未来
绝望の欠片はきっと辉くから
いつかまた出会うの
幻想ゆめの中微笑む 君と",453,0.0870958533891901,0.15944878435490376,0.09640433123195094,0.023397729667855957,0.767,0.697,0.744,149.28,-5.063,0.0106,0.0,0.197,0.0842,happy
"咬我一口 亲我一口
亲我一口 咬我一口是你紧紧抱着腿让我走
留住嘴让我笑
是你蒙上了眼睛让我看
也堵住耳朵让我听
绝望的时候
你给我希望
黑暗的时候
你给我阳光
孤独的时候
你给我力量
幸福时
你让我悲伤咬我一口 亲我一口
亲我一口 咬我一口咬我一口 亲我一口
亲我一口 咬我一口",140,0.05979783476200128,0.23079066728580114,0.08879807086779039,0.05391817375826719,0.606,0.76,0.452,80.55,-6.468,0.000195,0.0896,0.193,0.329,happy
"我与你双眼神色中有变化
但谁都不知两对眼睛说话
我对你分隔无非我俩也怕
但旁观者不知你到我家
喜欢吗  喜欢吗
喜欢
喜欢
喜欢吗
爱吧
我与你此刻全身仿似野马
在缠扰不清跳跃间中乱爬
我与你整晚重复再变化
令神经中枢教我眼也花",114,0.1774237472076909,0.15420545845508732,0.23139333006510787,-0.0012695175776209753,0.728,0.737,0.52,149.861,-11.715,0.156,7.55e-06,0.0972,0.0866,happy
"每段充满天真的幻想
陪伴我们快乐成长
传奇城堡的魔杖怎么会飞在天上
数着星星一直等待到天亮
噢 哟罗哟喽 喂噢
哟罗哟罗 嘿
幻想就是那快乐的魔法棒
听那音符在欢唱 看那烟花在绽放
有神奇的智慧星 不停的闪亮
噢 嘀哩哩 嘀哩哩 唰啦啦
嘀 嘀哩 唰啦啦
快乐是能量就像七彩阳光
每天陪伴在你身旁
嘀 嘀哩 唰啦啦
嘀 嘀哩 唰啦啦
快乐是能量 就像七彩阳光
每天和你一起分享
噢 哟罗哟喽 喂噢
哟罗哟罗 嘿
幻想就是那快乐的魔法棒
听那音符在欢唱 看那烟花在绽放
还有神奇的智慧星 不停的闪亮
噢 嘀哩哩 嘀哩哩 唰啦啦
嘀 嘀哩 唰啦啦
快乐是能量就像七彩阳光
每天陪伴在你身旁
嘀 嘀哩 唰啦啦
嘀 嘀哩 唰啦啦
快乐是能量 就像七彩阳光
每天和你一起分享
嘀 嘀哩 唰啦啦
嘀 嘀哩 唰啦啦
快乐是能量 就像七彩阳光
每天陪伴在你身旁
嘀 嘀哩 唰啦啦
嘀 嘀哩 唰啦啦
快乐是能量 就像七彩阳光
每天和你一起分享",412,0.027872155723593736,0.1634402421239054,0.14225111870352936,-0.0677768450855899,0.813,0.799,0.86,95.039,-6.411,0.257,0.00408,0.239,0.0972,happy
"走在寒冷下雪的夜空
卖着火柴温饱我的梦
一步步冰冻
一步步寂寞
人情寒冷冰冻我的手
一包火柴燃烧我的心
寒冷夜里挡不住前行
风刺我的脸
雪割我的口
拖着脚步还能走多久
有谁来买我的火柴
有谁将一根根希望全部点燃
有谁来买我的孤单
有谁来实现我想家的呼唤
每次点燃火柴微微光芒
看到希望看到梦想
看见天上的妈妈说话
她说你要勇敢你要坚强
不要害怕不要慌张
让你从此不必再流浪
每次点燃火柴微微光芒
看到希望看到梦想
看见天上的妈妈的说话
她说你要勇敢你要坚强
不要害怕不要慌张
让你从此不必再流浪
妈妈牵着你的手回家
睡在温暖花开的天堂",267,0.06763131174115972,0.2750845720662529,0.04601111092832402,0.07648568538304391,0.751,0.88,0.616,94.011,-3.59,0.0521,0.000717,0.042,0.0539,happy
"如果有一天
阳光不见了
世界会变冷
什么也看不到如果有一天
小雨不下了
水儿不再流
花儿也凋谢了因为我们心中
藏着有一份爱
所以阳光和小雨
会与我们同在爱就是阳光
爱就是小雨
阳光和小雨
离不开我和你因为我们心中
藏着有一份爱
所以阳光和小雨
会与我们同在爱就是阳光
爱就是小雨
阳光和小雨
离不开我和你",152,0.13525669468767132,0.1040976711055969,0.1705536471670772,0.03920020871696481,0.88,0.856,0.78,101.979,-3.638,0.223,0.0,0.0591,0.0817,happy
"每段充满天真的幻想
陪伴我们快乐成长
传奇城堡的魔杖怎么会飞在天上
数着星星一直等待到天亮
噢 哟罗哟喽 喂噢
哟罗哟罗 嘿
幻想就是那快乐的魔法棒
听那音符在欢唱 看那烟花在绽放
有神奇的智慧星 不停的闪亮
噢 嘀哩哩 嘀哩哩 唰啦啦
嘀 嘀哩 唰啦啦
快乐是能量就像七彩阳光
每天陪伴在你身旁
嘀 嘀哩 唰啦啦
嘀 嘀哩 唰啦啦
快乐是能量 就像七彩阳光
每天和你一起分享
噢 哟罗哟喽 喂噢
哟罗哟罗 嘿
幻想就是那快乐的魔法棒
听那音符在欢唱 看那烟花在绽放
还有神奇的智慧星 不停的闪亮
噢 嘀哩哩 嘀哩哩 唰啦啦
嘀 嘀哩 唰啦啦
快乐是能量就像七彩阳光
每天陪伴在你身旁
嘀 嘀哩 唰啦啦
嘀 嘀哩 唰啦啦
快乐是能量 就像七彩阳光
每天和你一起分享
嘀 嘀哩 唰啦啦
嘀 嘀哩 唰啦啦
快乐是能量 就像七彩阳光
每天陪伴在你身旁
嘀 嘀哩 唰啦啦
嘀 嘀哩 唰啦啦
快乐是能量 就像七彩阳光
每天和你一起分享",412,0.2081086237794181,0.28442424961197016,0.1466035201679551,0.05567247249772037,0.619,0.935,0.468,182.002,-3.901,0.00126,0.00712,0.0456,0.0761,happy
"因为你 我不再害怕
因为你 我有了力量因为你 我变的坚强
因为你 我可以自由翱翔温暖的双手抚慰了伤
温暖的话语充满希望
爱已止住泪水
准备努力向前
发现世界多美
让梦往前追 往前飞",90,-0.025826514581433778,0.13295514749687407,0.18394396044754363,0.08661092664362735,0.897,0.612,0.616,114.558,-11.084,0.169,0.434,0.0275,0.101,happy
"爱就是个奇迹
让我们在这里
如今夜般温暖 能完美这一刻
炽热的心愿谁在笑谁在奔跑
用生命成就永远
再没什么能阻拦
圣火点燃希望和灵感 为梦想的光芒
爱给我们力量
为和平而飞翔
每一次感动
都为热烈而绽放
为梦想的光芒
为今天来分享
为信念而歌唱
每一次感动
就是永恒的绽放梦想的光芒   2梦想的光芒",150,0.24877842255666568,0.2697005650363774,0.183933168257044,0.07592262676430467,0.645,0.527,0.683,104.506,-13.904,0.13,0.0,0.174,0.355,happy
"整理好行装 嗅着花的香
为了梦想我们在路上
雷声震天响雨下得疯狂
没有什么能把我们阻挡梦想的门就在前方
推开就是灿烂阳光
还有一份炫丽的辉煌
勇敢地向前方
乘着梦想的翅膀地太远天有多高
任凭我们自由翱翔
胜利就在前方
有梦你就有希望
开门大吉送吉祥
送吉祥眼里有爱 有爱你就有力量
脸上有笑 微笑你就不慌张
心中有梦 有梦你就有希望
中国吉祥 助我们实现梦想
梦想有门 开门大吉 吉运转起来
来到未来的舞台 你就是主宰
你的人生很精彩 全家乐开怀
出发就趁现在雷声震天响雨下得疯狂
没有什么能把我们阻挡梦想的门就在前方
推开就是灿烂阳光
还有一份炫丽的辉煌
勇敢地向前方
乘着梦想的翅膀地太远天有多高
任凭我们自由翱翔
胜利就在前方
有梦你就有希望
开门大吉送吉祥
送吉祥勇敢地向前方
乘着梦想的翅膀地太远天有多高
任凭我们自由翱翔
胜利就在前方
有梦你就有希望
开门大吉送吉祥
送吉祥",393,0.1121313991443041,0.15392221997569586,0.1753346388566671,0.02925004131119645,0.631,0.545,0.838,114.998,-6.713,0.208,8.01e-05,0.0706,0.103,happy
